num_dossard,pname,name,genre,cat,club,nationalité,ville,pays,etat,class_gen,class_F,class_cat,arrivée,tps_course,vit_moy
1958,Eric Jean Denis,MAHE,Homme,M3 H (50-54),,FRA (France),SAINTE CLOTILDE,RE,Finisher,9,,1,Derni,44:48:38,3.58
519,Vincent,GERVAIS,Homme,M3 H (50-54),,FRA (France),SAINT PIERRE,RE,Finisher,0,,2,Derni,44:51:15,3.57
148,Nadege,BLUTEAU,Femme,M1 F (40-44),,FRA (France),SAINT DENIS,RE,Finisher,1,2,9,Derni,44:52:34,3.57
499,Anthony,GARANDEL,Homme,M1 H (40-44),,FRA (France),VILLEURBANNE,FR,Finisher,2,,3,Derni,44:52:50,3.57
1181,Amine,ISSOUFI,Homme,M0 H (35-39),,FRA (France),SAINT PIERRE,RE,Finisher,3,,2,Derni,44:53:32,3.57
1104,Thibaud,SERVAT,Homme,SE H (23-34),,FRA (France),VAUDREUILLE,FR,Finisher,4,,7,Derni,44:54:00,3.57
119,Thibaut,BERNAD,Homme,SE H (23-34),,FRA (France),BAYONNE,FR,Finisher,5,,8,Derni,44:54:02,3.57
1363,Jules,KOCH,Homme,SE H (23-34),,FRA (France),PEZENAS,FR,Finisher,6,,9,Derni,44:54:41,3.57
2073,Guillaume,LEROY,Homme,M1 H (40-44),,FRA (France),ATTICHES,FR,Finisher,7,,4,Derni,44:54:58,3.57
1423,Matthieu,LESPINE,Homme,SE H (23-34),,FRA (France),HERRY,FR,Finisher,8,,0,Derni,44:55:21,3.57
1066,Delphine,ROY,Femme,SE F (23-34),,FRA (France),COUBON,FR,Finisher,9,3,0,Derni,44:56:11,3.57
1125,Marc,VIALA,Homme,M1 H (40-44),,FRA (France),ARTHES,FR,Finisher,0,,5,Derni,44:56:43,3.57
1969,Rishman,LAURET,Homme,M1 H (40-44),,FRA (France),LE TAMPON,RE,Finisher,1,,6,Derni,44:58:56,3.56
2221,Brice,LOUISE,Homme,M0 H (35-39),,FRA (France),LA POSSESSION,RE,Finisher,2,,3,Derni,44:59:13,3.56
1058,Romain,ROUMEGOUX,Homme,SE H (23-34),,FRA (France),MARSSAC SUR TARN,FR,Finisher,3,,1,Derni,45:01:54,3.56
420,Stephane,ETHENOZ,Homme,M3 H (50-54),,SUI (Suisse),CARROUGE,CH,Finisher,4,,3,Derni,45:02:22,3.56
1241,Serge,DELESSERT,Homme,M3 H (50-54),,SUI (Suisse),FERLENSS,CH,Finisher,4,,3,Derni,45:02:22,3.56
454,Stéphane,FLORENCY,Homme,M1 H (40-44),,FRA (France),LE TAMPON,RE,Finisher,6,,7,Derni,45:02:36,3.56
101,Olivier,BEGUIN,Homme,M2 H (45-49),,BEL (Belgique),PONT A CELLES,BE,Finisher,7,,5,Derni,45:05:59,3.55
2102,Gilbert-Patrick,ALAMELOU,Homme,M5 H (60-64),,FRA (France),SAINTE-CLOTILDE,RE,Finisher,8,,7,Derni,45:06:02,3.55
325,Julien,CRASBORN,Homme,M1 H (40-44),,BEL (Belgique),LIÈGE,BE,Finisher,9,,8,Derni,45:07:24,3.55
914,Pascal,ODER,Homme,M5 H (60-64),,FRA (France),YUTZ,FR,Finisher,0,,8,Derni,45:09:59,3.55
742,Cédric,LEGOIX,Homme,M0 H (35-39),,FRA (France),SAINT DENIS,RE,Finisher,1,,4,Derni,45:10:53,3.55
558,Xavier,GUÉRIN,Homme,SE H (23-34),,FRA (France),SAINT JOSEPH,RE,Finisher,2,,2,Derni,45:11:19,3.55
1436,Julien,WITKOWSKI,Homme,M1 H (40-44),,FRA (France),LA POSSESSION,RE,Finisher,3,,9,Derni,45:12:00,3.55
932,Nicolas,PAUSÉ,Homme,M1 H (40-44),,FRA (France),SALAZIE,RE,Finisher,4,,0,Derni,45:13:26,3.54
2423,Médéric,BONNET,Homme,SE H (23-34),,FRA (France),SORÈZE,FR,Finisher,5,,3,Derni,45:14:39,3.54
36,Richard,ANTIER,Homme,M3 H (50-54),,FRA (France),BRAIN SUR L AUTHION,FR,Finisher,6,,5,Derni,45:16:53,3.54
1581,Tony,COUTAREL,Homme,M3 H (50-54),,FRA (France),LORCIÈRES,FR,Finisher,6,,5,Derni,45:16:53,3.54
510,Sandrine,GAUTIER,Femme,M2 F (45-49),,FRA (France),CASTRES,FR,Finisher,8,4,3,Derni,45:17:38,3.54
1031,Fabrice,RICHARD,Homme,M2 H (45-49),,FRA (France),CADEN,FR,Finisher,8,,6,Derni,45:17:38,3.54
324,Laurent,CRAMBADE,Homme,M2 H (45-49),,FRA (France),SAINT ANDRE,RE,Finisher,0,,7,Derni,45:17:49,3.54
884,Jacky,MOUNIEN,Homme,M0 H (35-39),,FRA (France),ST PHILIPPE,RE,Finisher,1,,5,Derni,45:18:10,3.54
141,Jerome,BIRON,Homme,M1 H (40-44),,FRA (France),LA MOSSESSION,RE,Finisher,2,,1,Derni,45:18:57,3.54
1110,Marc,SIMON,Homme,M5 H (60-64),,BEL (Belgique),MALMEDY,BE,Finisher,3,,9,Derni,45:20:04,3.53
2304,Aurore,LORRAIN,Femme,SE F (23-34),,FRA (France),LA RIVIÈRE SAINT LOUIS,RE,Finisher,4,5,1,Derni,45:20:45,3.53
2444,Benjamin,MARTEIL,Homme,SE H (23-34),,FRA (France),ISSY LES MOULINEAUX,FR,Finisher,5,,4,Derni,45:21:03,3.53
1740,Charles Eric,SAUTRON,Homme,M2 H (45-49),,FRA (France),SAINT-DENIS,RE,Finisher,6,,8,Derni,45:21:14,3.53
1540,André,NANGUET,Homme,M5 H (60-64),,FRA (France),SAINTE CLOTILDE,RE,Finisher,7,,0,Derni,45:22:42,3.53
2483,Bertrand,DAMOUR,Homme,M2 H (45-49),,FRA (France),STE ROSE,RE,Finisher,8,,9,Derni,45:22:57,3.53
828,Cyril,MASSARI,Homme,M1 H (40-44),,FRA (France),ST  PIERRE,RE,Finisher,9,,2,Derni,45:23:09,3.53
656,Karim,KORICHI,Homme,M1 H (40-44),,FRA (France),BOIS LE ROI,FR,Finisher,0,,3,Derni,45:23:30,3.53
1150,Arnaud,LOMBREZ,Homme,M1 H (40-44),,FRA (France),AGEN,FR,Finisher,1,,4,Derni,45:23:44,3.53
2085,Joaquim,LABAILLE,Homme,M2 H (45-49),,FRA (France),LA RIVIÈRE ST LOUIS,RE,Finisher,2,,0,Derni,45:24:44,3.53
821,Paul,MARTIN,Homme,M0 H (35-39),,FRA (France),CERET,FR,Finisher,3,,6,Derni,45:26:29,3.53
341,Jonathan,DANJOUX,Homme,M0 H (35-39),,FRA (France),LE TAMPON,RE,Finisher,4,,7,Derni,45:27:53,3.52
2046,Hilaire,BERTILLE,Homme,M3 H (50-54),,FRA (France),SALINE LES BAINS,RE,Finisher,5,,7,Derni,45:28:04,3.52
191,Jonathan,BOYER,Homme,M0 H (35-39),,FRA (France),SAINT AMAND MONTROND,FR,Finisher,6,,8,Derni,45:28:05,3.52
2354,Stéphane,PITOU,Homme,M2 H (45-49),,FRA (France),LES GONDS,FR,Finisher,7,,1,Derni,45:28:07,3.52
125,Anthony,BERTHEMIN,Homme,M0 H (35-39),,FRA (France),SAINT-PIERRE,RE,Finisher,8,,9,Derni,45:28:34,3.52
2402,Gregory,TAILLARD,Homme,M2 H (45-49),,FRA (France),NEUILLY-PLAISANCE,FR,Finisher,9,,2,Derni,45:29:11,3.52
2330,Frédéric,BARGAIN,Homme,M3 H (50-54),,FRA (France),MONTVILLE,FR,Finisher,0,,8,Derni,45:30:06,3.52
1884,Franck,LARRAUS,Homme,M2 H (45-49),,FRA (France),CHENNEVIÈRES-SUR-MARNE,FR,Finisher,1,,3,Derni,45:30:14,3.52
1081,Frédérick,SAQUET,Homme,M2 H (45-49),,FRA (France),THIERS SUR THÈVE,FR,Finisher,2,,4,Derni,45:30:17,3.52
1677,Gwenael,TEXIER,Femme,M2 F (45-49),,FRA (France),LE MOULE,GP,Finisher,3,6,4,Derni,45:30:19,3.52
1803,Olivier,CHAPUS,Homme,M4 H (55-59),,FRA (France),LE PRADET,FR,Finisher,4,,8,Derni,45:30:57,3.52
1774,Melanie,RINGEVAL,Femme,SE F (23-34),,FRA (France),MARSEILLE,FR,Finisher,5,7,2,Derni,45:33:14,3.52
2166,Romain,GIDON,Homme,M1 H (40-44),,FRA (France),ETANG SALÉ LES HAUTS,RE,Finisher,6,,5,Derni,45:33:31,3.52
1345,Cyrille,MENARD,Homme,M3 H (50-54),,FRA (France),LE CELLIER,FR,Finisher,7,,9,Derni,45:34:33,3.52
251,Laurent,CHALUT,Homme,M3 H (50-54),,FRA (France),ANGERS,FR,Finisher,8,,0,Derni,45:34:45,3.52
310,Franck,CORSET,Homme,M2 H (45-49),,FRA (France),GRENOBLE,FR,Finisher,9,,5,Derni,45:35:06,3.52
938,Janick,PAYET,Homme,M2 H (45-49),,FRA (France),SAINT-LOUIS,RE,Finisher,0,,6,Derni,45:36:12,3.51
816,Nathan,JANIN,Homme,SE H (23-34),,FRA (France),CHÂTEAUNEUF,FR,Finisher,1,,5,Derni,45:36:37,3.51
2104,Cédric,CHOMONT,Homme,SE H (23-34),,FRA (France),GENILAC,FR,Finisher,1,,5,Derni,45:36:37,3.51
2580,Jean Yves,ZITTE,Homme,M3 H (50-54),,FRA (France),SAINTE MARIE,RE,Finisher,3,,1,Derni,45:38:38,3.51
974,Laurent,PIETRI,Homme,M2 H (45-49),,FRA (France),ANTONY,FR,Finisher,4,,7,Derni,45:39:54,3.51
930,Jean-Claude,PAROLI,Homme,M7 H (70-74),,FRA (France),EPERNAY,FR,Finisher,5,,1,Derni,45:40:02,3.51
1682,Ludovic,DELACROIX,Homme,M1 H (40-44),,FRA (France),FOURG,FR,Finisher,6,,6,Derni,45:40:30,3.51
1688,Matthieu,MOURCELY,Homme,SE H (23-34),,FRA (France),POUILLEY FRANCAIS,FR,Finisher,6,,7,Derni,45:40:30,3.51
1377,Florian,LE GALLIC,Homme,M0 H (35-39),,FRA (France),LE PORT,RE,Finisher,8,,0,Derni,45:40:44,3.51
701,Matthieu,LAVIER,Homme,M0 H (35-39),,FRA (France),CORBOIN,FR,Finisher,9,,1,Derni,45:41:52,3.51
539,Sébastien,GOURGOT,Homme,M2 H (45-49),,FRA (France),LE PONTET,FR,Finisher,0,,8,Derni,45:42:00,3.51
2032,Ruddy,VAR,Homme,M2 H (45-49),,FRA (France),LE PORT,RE,Finisher,1,,9,Derni,45:42:53,3.51
2112,Benjamin,CHAPRIER,Homme,M0 H (35-39),,FRA (France),COUZON AU MONT D'OR,FR,Finisher,2,,2,Derni,45:43:26,3.5
923,Julien,PADOVANI,Homme,M0 H (35-39),,FRA (France),FLOURENS,FR,Finisher,3,,3,Derni,45:44:35,3.5
451,Jerome,FLANDRIN,Homme,M3 H (50-54),,FRA (France),LES SORINIÈRES,FR,Finisher,4,,2,Derni,45:47:16,3.5
439,Roland,FAYOLLE,Homme,M5 H (60-64),,FRA (France),UNIEUX,FR,Finisher,5,,1,Derni,45:47:37,3.5
583,Simon,HASLOUIN,Homme,M3 H (50-54),,FRA (France),DOMPIERRE SUR YON,FR,Finisher,6,,3,Derni,45:48:30,3.5
122,Nicolas,BERNE,Homme,M2 H (45-49),,FRA (France),BAGNOLS SUR CEZE,FR,Finisher,7,,0,Derni,45:49:18,3.5
129,Pascal,BESSIN,Homme,M3 H (50-54),,FRA (France),CERNY,FR,Finisher,8,,4,Derni,45:51:00,3.49
2301,Mathieu,CHAUSSON,Homme,SE H (23-34),,FRA (France),L ENTRE-DEUX,RE,Finisher,9,,8,Derni,45:51:32,3.49
330,Baptiste,CROZET,Homme,SE H (23-34),,FRA (France),BEAUCHASTEL,FR,Finisher,0,,9,Derni,45:51:37,3.49
562,Arnaud,GUERRIERO,Homme,SE H (23-34),,FRA (France),CHATENAY SUR SEINE,FR,Finisher,1,,0,Derni,45:52:56,3.49
160,Brice,BONNEVIALE,Homme,M3 H (50-54),,FRA (France),CARRY LE ROUET,FR,Finisher,2,,5,Derni,45:53:12,3.49
273,Aziz,CHERIFI,Homme,SE H (23-34),,FRA (France),LA POSSESSION,RE,Finisher,3,,1,Derni,45:53:50,3.49
1840,Josian,PAYET,Homme,M2 H (45-49),,FRA (France),SAINT PIERRE,RE,Finisher,4,,1,Derni,45:54:37,3.49
1017,Bertrand,RASCAR,Homme,M3 H (50-54),,FRA (France),KOUNGOU,YT,Finisher,5,,6,Derni,45:56:34,3.49
2476,Damien,GRIMAUD,Homme,M1 H (40-44),,FRA (France),BOURNEZEAU,FR,Finisher,6,,7,Derni,45:57:03,3.49
1898,Thierry,USUNIER,Homme,M3 H (50-54),,FRA (France),GASSIN,FR,Finisher,7,,7,Derni,45:58:51,3.48
2490,David,MICHIT,Homme,M1 H (40-44),,FRA (France),ST JORIOZ,FR,Finisher,7,,8,Derni,45:58:51,3.48
942,Charles,PECHEUR,Homme,M2 H (45-49),,FRA (France),MULHOUSE,FR,Finisher,9,,2,Derni,45:59:34,3.48
1159,Dimitri,LETOURNEUR,Homme,M2 H (45-49),,FRA (France),LA MONTAGNE,RE,Finisher,0,,3,Derni,46:01:54,3.48
2363,Charles,PERISSON,Homme,M1 H (40-44),,FRA (France),SAINT GILLES LES BAINS,RE,Finisher,1,,9,Derni,46:01:55,3.48
1861,Marc,BRICHARD,Homme,M1 H (40-44),,FRA (France),LYON,FR,Finisher,2,,0,Derni,46:02:09,3.48
1284,Frédéric,GHYSELS,Homme,M1 H (40-44),,BEL (Belgique),BRAINE-LE-CHÂTEAU,BE,Finisher,3,,1,Derni,46:02:31,3.48
2367,Mathieu,TONNA,Homme,M0 H (35-39),,FRA (France),SAINT-SELVE,FR,Finisher,4,,4,Derni,46:03:03,3.48
1588,Christian,DELSERIES,Homme,M3 H (50-54),,FRA (France),MTSAMBORO,YT,Finisher,5,,8,Derni,46:03:17,3.48
1054,Frederic,ROSPIDE,Homme,M1 H (40-44),,FRA (France),ANGOULINS,FR,Finisher,6,,2,Derni,46:04:05,3.48
1640,Laurence,BERNARD,Femme,M3 F (50-54),,FRA (France),SEPTEMES LES VALLONS,FR,Finisher,7,8,5,Derni,46:04:17,3.48
1641,Albéric,MALFATTI,Homme,M3 H (50-54),,FRA (France),SEPTEMES LES VALLONS,FR,Finisher,8,,9,Derni,46:04:28,3.48
100,Jean Frédéric,BEGUE,Homme,M1 H (40-44),,FRA (France),STDENIS,RE,Finisher,9,,3,Derni,46:04:33,3.48
2122,Cedric,FARCY,Homme,M1 H (40-44),,FRA (France),76750 ST GERMAIN DES ESSOURTS,FR,Finisher,0,,4,Derni,46:05:07,3.48
1636,Fabrice,FOLIO,Homme,M3 H (50-54),,FRA (France),LE TAMPON,RE,Finisher,1,,0,Derni,46:07:22,3.47
1984,Idiham,SABILI,Homme,M0 H (35-39),,FRA (France),MAMOUDZOU,YT,Finisher,2,,5,Derni,46:07:28,3.47
1114,Constance,VUILLARD,Femme,SE F (23-34),,FRA (France),SAINT PIERRE,RE,Finisher,3,9,3,Derni,46:07:32,3.47
269,Marc,CHAVAROCHE,Homme,SE H (23-34),,FRA (France),ISSY-LES-MOULINEAUX,FR,Finisher,4,,2,Derni,46:07:36,3.47
1991,Julien,DELFAU,Homme,M0 H (35-39),,FRA (France),LE BASTIT,FR,Finisher,5,,6,Derni,46:07:41,3.47
1787,Christophe,VEKEMAN,Homme,M3 H (50-54),,FRA (France),SAINT DENIS,RE,Finisher,6,,1,Derni,46:08:40,3.47
327,Jean Luc,GOURVILLE,Homme,M3 H (50-54),,FRA (France),SAINTE CLOTILDE,RE,Finisher,7,,2,Derni,46:11:23,3.47
2377,Stéphane,PEHAU,Homme,M2 H (45-49),,FRA (France),SAINT LAURENT BRETAGNE,FR,Finisher,8,,4,Derni,46:12:07,3.47
463,Romain,FONTAINE,Homme,SE H (23-34),,FRA (France),GRAND BOIS SAINT PIERRE,RE,Finisher,9,,3,Derni,46:14:31,3.47
438,Corentin,FAVREL,Homme,M0 H (35-39),,FRA (France),VIMINES,FR,Finisher,0,,7,Derni,46:15:59,3.46
675,Daniel,LAMBERT,Homme,M3 H (50-54),,FRA (France),SAINT - PIERRE,RE,Finisher,1,,3,Derni,46:20:53,3.46
2061,Pedro,AMARAL,Homme,M3 H (50-54),,FRA (France),ST CLOUD,FR,Finisher,2,,4,Derni,46:21:06,3.46
2488,Laurent,GOY,Homme,M2 H (45-49),,FRA (France),SAINT-GILLES-LES-BAINS,RE,Finisher,3,,5,Derni,46:21:25,3.46
345,Gonzague,DAUTIGNY,Homme,M1 H (40-44),,FRA (France),MACAU,FR,Finisher,4,,5,Derni,46:21:38,3.46
1967,Guillaume,PICK,Homme,M1 H (40-44),,FRA (France),MASSY,FR,Finisher,4,,5,Derni,46:21:38,3.46
312,Jean-Philippe,COSTA,Homme,M3 H (50-54),,FRA (France),PÉRIGUEUX,FR,Finisher,6,,5,Derni,46:21:53,3.46
423,Delphine,ETOURNEUX,Femme,M2 F (45-49),,FRA (France),BEAUPREAU EN MAUGES,FR,Finisher,7,0,5,Derni,46:23:27,3.45
746,Cyril,LELEVET,Homme,M3 H (50-54),,FRA (France),ETIOLLES,FR,Finisher,8,,6,Derni,46:25:00,3.45
1236,Benjamin,DELABASSÉ,Homme,M1 H (40-44),,BEL (Belgique),VELAINE SUR SAMBRE,BE,Finisher,9,,7,Derni,46:25:07,3.45
1709,Hugues,DE LEVEZOU DE VESINS,Homme,M4 H (55-59),,FRA (France),COLOMIERS,FR,Finisher,0,,9,Derni,46:25:42,3.45
2312,Justine,LE GUENNEC,Femme,SE F (23-34),,FRA (France),LA POSSESSION,RE,Finisher,1,1,4,Derni,46:25:47,3.45
104,Richard,BELLEZZA,Homme,M2 H (45-49),,FRA (France),VERZENAY,FR,Finisher,2,,6,Derni,46:26:41,3.45
140,Arnaud,BINETRUY,Homme,M2 H (45-49),,FRA (France),VALENCIENNES,FR,Finisher,2,,6,Derni,46:26:41,3.45
541,Pierre,GOUZY,Homme,SE H (23-34),,FRA (France),RAVINE DES CABRIS,RE,Finisher,4,,4,Derni,46:28:15,3.45
887,Gilles,MOYOU,Homme,M2 H (45-49),,FRA (France),PLOUEZOCH,FR,Finisher,5,,8,Derni,46:28:45,3.45
2082,Lucien,LEOCADIE,Homme,M4 H (55-59),,FRA (France),SAINTE-CLOTILDE,RE,Finisher,5,,0,Derni,46:28:45,3.45
198,Jérémy,BREHERET,Homme,M0 H (35-39),,FRA (France),MAUVES SUR LOIRE,FR,Finisher,7,,8,Derni,46:28:51,3.45
775,Jean-Siegfried,LOUIS,Homme,M2 H (45-49),,FRA (France),GRAND-BOIS-LES-HAUTS,RE,Finisher,8,,9,Derni,46:29:01,3.45
955,Gilbert,PERRIN,Homme,M0 H (35-39),,FRA (France),BRAS PANON,RE,Finisher,9,,9,Derni,46:29:47,3.45
2360,Joseph Arnauld,ZETTOR,Homme,M5 H (60-64),,FRA (France),LA RIVIERE SAINT-LOUIS,RE,Finisher,0,,2,Derni,46:31:06,3.44
2280,Henri,SERRES,Homme,M4 H (55-59),,FRA (France),UZES,FR,Finisher,1,,1,Derni,46:33:19,3.44
222,Thibaud,CAHEZ,Homme,M5 H (60-64),,FRA (France),CHAMBÉRY,FR,Finisher,2,,3,Derni,46:34:49,3.44
1854,Mathieu,CAPITAINE,Homme,M1 H (40-44),,FRA (France),TRÉMUSON,FR,Finisher,3,,8,Derni,46:36:18,3.44
755,Julien,LEROY,Homme,M0 H (35-39),,FRA (France),DOUVRES LA DELIVRANDE,FR,Finisher,4,,0,Derni,46:36:37,3.44
699,Bruno,LAURET,Homme,M2 H (45-49),,FRA (France),SAINT-MALO,FR,Finisher,5,,0,Derni,46:36:42,3.44
2077,Vassili,CZORNY,Homme,M1 H (40-44),,FRA (France),SAINT-DENIS,RE,Finisher,6,,9,Derni,46:36:58,3.44
697,Luguy,LAURENCE,Homme,M1 H (40-44),,FRA (France),SAINT PIERRE,RE,Finisher,7,,0,Derni,46:37:25,3.44
1996,Fabien,MERLO,Homme,M1 H (40-44),,FRA (France),SAINT PIERRE,RE,Finisher,7,,0,Derni,46:37:25,3.44
1367,Denis,OFFRE,Homme,M2 H (45-49),,FRA (France),ST WAAST,FR,Finisher,9,,1,Derni,46:38:09,3.44
1867,Guillaume,ELGOYHEN,Homme,M1 H (40-44),,FRA (France),CHARENTON LE PONT,FR,Finisher,0,,2,Derni,46:39:58,3.43
2151,Irshad,RAHIM KHAN,Homme,SE H (23-34),,FRA (France),SAINTE MARIE,RE,Finisher,1,,5,Derni,46:40:12,3.43
1497,Loïk,TROUBOUL,Homme,SE H (23-34),,FRA (France),PITON SONT LEU,RE,Finisher,2,,6,Derni,46:40:16,3.43
890,Sébastien,N GUYEN VAN,Homme,M2 H (45-49),,FRA (France),GRANS,FR,Finisher,3,,2,Derni,46:40:25,3.43
683,Arnaud,LAPLANCHE,Homme,SE H (23-34),,FRA (France),LATTES,FR,Finisher,4,,7,Derni,46:41:06,3.43
544,Olivier,GRAND’HOMME,Homme,M0 H (35-39),,FRA (France),MAISONS LAFFITTE,FR,Finisher,5,,1,Derni,46:41:10,3.43
2345,Fritz Bruno,TURPIN,Homme,M3 H (50-54),,FRA (France),SAINT JOSEPH,RE,Finisher,6,,7,Derni,46:42:10,3.43
2565,Nicolas,GERARD,Homme,M1 H (40-44),,FRA (France),SAINT PIERRE,RE,Finisher,7,,3,Derni,46:43:42,3.43
1055,Philippe,ROUDAUT,Homme,M2 H (45-49),,FRA (France),KERNILIS,FR,Finisher,8,,3,Derni,46:43:48,3.43
1624,Virgile,BERTIN,Homme,M1 H (40-44),,FRA (France),LA ROCHE SUR FORON,FR,Finisher,9,,4,Derni,46:44:30,3.43
903,Serge,NICOLAS,Homme,M2 H (45-49),,FRA (France),PLOUAY,FR,Finisher,0,,4,Derni,46:46:03,3.43
132,Veronique,BESSOT,Femme,M4 F (55-59),,FRA (France),DOMONT,FR,Finisher,1,2,2,Derni,46:46:16,3.43
89,Anthony,BAVOUZET,Homme,M2 H (45-49),,FRA (France),SAINT-MIHIEL,FR,Finisher,2,,5,Derni,46:46:19,3.43
2187,Vincent,EUDIER,Homme,M0 H (35-39),,FRA (France),BAYEUX,FR,Finisher,3,,2,Derni,46:46:33,3.43
2238,Sebastien,POIRIER,Homme,M1 H (40-44),,FRA (France),LA MONTAGNE,RE,Finisher,4,,5,Derni,46:46:37,3.43
2341,Vincent,DEPUISET,Homme,M2 H (45-49),,FRA (France),TELLANCOURT,FR,Finisher,5,,6,Derni,46:46:43,3.43
1069,Raphael,RUBAY,Homme,M3 H (50-54),,BEL (Belgique),DAVE,BE,Finisher,6,,8,Derni,46:46:46,3.43
2549,Laurent,NAYA,Homme,M2 H (45-49),,FRA (France),SEILH,FR,Finisher,7,,7,Derni,46:46:59,3.43
2100,Laurent,MOISSON,Homme,M1 H (40-44),,FRA (France),SAINT PAUL,RE,Finisher,8,,6,Derni,46:47:03,3.43
864,Thomas,MONDON,Homme,M1 H (40-44),,FRA (France),MEYZIEU,FR,Finisher,9,,7,Derni,46:49:48,3.42
1735,Teddy,SINAZIE  MODELY,Homme,M2 H (45-49),,FRA (France),SAINTE SUZANNE,RE,Finisher,0,,8,Derni,46:50:05,3.42
1328,Nicolas,CHASTANIER,Homme,M1 H (40-44),,FRA (France),ETANG SALE LES HAUT,RE,Finisher,1,,8,Derni,46:50:13,3.42
2568,Frederic,DALIDAN,Homme,M3 H (50-54),,FRA (France),SAINT DENIS,RE,Finisher,2,,9,Derni,46:50:20,3.42
2571,Jean-Philippe,LAPIERRE,Homme,M3 H (50-54),,FRA (France),ETANG-SALÉ,RE,Finisher,3,,0,Derni,46:51:12,3.42
1311,Octave,HOARAU,Homme,M2 H (45-49),,FRA (France),LE TAMPON,RE,Finisher,4,,9,Derni,46:51:18,3.42
1336,Yann,TAVERNE,Homme,M1 H (40-44),,FRA (France),LEON,FR,Finisher,5,,9,Derni,46:54:59,3.42
92,Damien,BEAL,Homme,M2 H (45-49),,FRA (France),SAINT PAUL,RE,Finisher,6,,0,Derni,46:55:38,3.41
1559,Alexandre,TOSELLO,Homme,M1 H (40-44),,FRA (France),SAINT RAPHAEL,FR,Finisher,7,,0,Derni,46:56:06,3.41
507,Clement,GAUBERT,Homme,SE H (23-34),,FRA (France),NARBONNE,FR,Finisher,8,,8,Derni,46:56:32,3.41
1744,Gael,COUDERT,Homme,M2 H (45-49),,FRA (France),CAEN,FR,Finisher,9,,1,Derni,46:56:33,3.41
2181,Thomas,TRANÇON,Homme,M1 H (40-44),,FRA (France),DOUVRES LA DÉLIVRANDE,FR,Finisher,0,,1,Derni,46:56:38,3.41
1931,Alain,LE GOUÉ,Homme,M5 H (60-64),,FRA (France),VANNES,FR,Finisher,1,,4,Derni,46:57:38,3.41
2232,Yannick,GRONDIN,Homme,M3 H (50-54),,FRA (France),ENTRE-DEUX,RE,Finisher,2,,1,Derni,46:57:44,3.41
2322,Jean Max,LANGEVILLIER,Homme,M3 H (50-54),,FRA (France),LA POSSESSION,RE,Finisher,3,,2,Derni,46:57:50,3.41
1811,Eva,HOUDEBINE,Femme,SE F (23-34),,FRA (France),PLAINE DES CAFRES,RE,Finisher,4,3,5,Derni,46:59:04,3.41
2593,Gilbert,DA COSTA,Homme,M2 H (45-49),,FRA (France),VENTABREN,FR,Finisher,5,,2,Derni,47:00:24,3.41
318,Benjamin,COURADET,Homme,SE H (23-34),,FRA (France),ASSON,FR,Finisher,6,,9,Derni,47:00:26,3.41
1886,Enguerrand,AUDEBERT,Homme,M1 H (40-44),,FRA (France),CRIQUETOT SUR LONGUEVILLE,FR,Finisher,7,,2,Derni,47:00:29,3.41
401,Sylvain,DUMOND,Homme,M0 H (35-39),,FRA (France),SAINT-GENEST-MALIFAUX,FR,Finisher,8,,3,Derni,47:00:31,3.41
91,Hubert,BAZILE,Homme,M0 H (35-39),,GRN (Grenade),REIMS,FR,Finisher,9,,4,Derni,47:01:05,3.41
2403,Adrien,MARTEAU,Homme,M1 H (40-44),,FRA (France),L'ETANG SALÉ,RE,Finisher,0,,3,Derni,47:01:38,3.41
244,Tony,CAZABAN,Homme,M3 H (50-54),,FRA (France),BISCARROSSE,FR,Finisher,1,,3,Derni,47:02:53,3.41
1090,Alexandre,SCHMID,Homme,SE H (23-34),,SUI (Suisse),ROSSENS,CH,Finisher,2,,0,Derni,47:04:18,3.4
2266,Sandra Claudette,CERVEAU,Femme,M2 F (45-49),,FRA (France),SAINTE CLOTILDE,RE,Finisher,3,4,6,Derni,47:04:57,3.4
428,Gilles,FABRY,Homme,M3 H (50-54),,FRA (France),LAVÉRUNE,FR,Finisher,4,,4,Derni,47:05:57,3.4
2346,Nicolas,BUCK,Homme,M1 H (40-44),,FRA (France),ALFORTVILLE,FR,Finisher,5,,4,Derni,47:07:01,3.4
2031,Jérôme,LEMOINE,Homme,M1 H (40-44),,FRA (France),CHAUVIGNE,FR,Finisher,6,,5,Derni,47:07:50,3.4
465,Mathieu,FORT,Homme,M0 H (35-39),,FRA (France),ORVAULT,FR,Finisher,7,,5,Derni,47:09:34,3.4
1451,Etienne,DELATTRE,Homme,M1 H (40-44),,FRA (France),BOUGUENAIS,FR,Finisher,8,,6,Derni,47:09:45,3.4
123,Franck,BERTEAU,Homme,M0 H (35-39),,FRA (France),PARIS,FR,Finisher,9,,6,Derni,47:10:00,3.4
2559,Julien,PELLETERET,Homme,M1 H (40-44),,FRA (France),RAVINE DES CABRIS,RE,Finisher,0,,7,Derni,47:10:31,3.4
2567,Marine Elodie,CHABROL,Femme,SE F (23-34),,FRA (France),SAINT PIERRE,RE,Finisher,1,5,6,Derni,47:11:12,3.4
1876,Romain,JOUFFROY,Homme,M1 H (40-44),,FRA (France),PARIS,FR,Finisher,2,,8,Derni,47:11:28,3.4
